(s),(),(s),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(°C),(s),(kPa),(%),(%),(rpm),(deg C),(deg C),(deg C),(kPa),(kPa),(l/h),(rpm)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.940537,28.1980621,28.98359655,19.51354238,19.03349355,22.52475776,18.1170367,17.37514305,18.2043183,18.33524071,18.37888151,18.37888151,20.82276646,23.83398184,17.59334707,21.5210193,17.33150225,0.3,          NOVALUE,          NOVALUE,          NOVALUE,1303,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,4.940537,28.1980621,29.02723735,19.55718318,19.03349355,22.48111696,18.1170367,17.37514305,18.24795911,18.42252232,18.37888151,18.37888151,20.86640726,23.87762264,17.59334707,21.56466011,17.28786145,0.4,          NOVALUE,          NOVALUE,          NOVALUE,1302,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,5.940537,28.1980621,29.02723735,19.51354238,19.03349355,22.48111696,18.1170367,17.28786145,18.2043183,18.37888151,18.37888151,18.37888151,20.86640726,23.87762264,17.59334707,21.5210193,17.15693904,0.5,          NOVALUE,          NOVALUE,          NOVALUE,1303,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,6.940537,28.24170291,29.07087816,19.55718318,19.03349355,22.65568017,18.1170367,17.24422065,18.24795911,18.46616312,18.37888151,18.37888151,20.86640726,23.87762264,17.59334707,21.56466011,17.11329824,0.6,          NOVALUE,          NOVALUE,          NOVALUE,1300,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,7.940537,28.24170291,29.07087816,19.51354238,18.98985275,22.74296178,18.0733959,17.24422065,18.2043183,18.46616312,18.37888151,18.37888151,20.91004807,23.87762264,17.59334707,21.4773785,17.15693904,0.7,          NOVALUE,          NOVALUE,          NOVALUE,1300,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,8.940537,28.24170291,29.07087816,19.55718318,19.03349355,22.69932097,18.1170367,17.24422065,18.24795911,18.46616312,18.37888151,18.37888151,20.86640726,23.96490425,17.59334707,21.4337377,17.20057984,0.8,          NOVALUE,          NOVALUE,          NOVALUE,1297,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,9.940537,28.24170291,29.07087816,19.55718318,19.03349355,22.69932097,18.1170367,17.28786145,18.2043183,18.50980392,18.37888151,18.42252232,20.95368887,24.00854505,17.59334707,21.4337377,17.15693904,0.9,          NOVALUE,          NOVALUE,          NOVALUE,1294,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,10.940537,28.24170291,29.11451896,19.55718318,19.03349355,22.74296178,18.1170367,17.24422065,18.24795911,18.46616312,18.37888151,18.42252232,20.91004807,24.05218585,17.59334707,21.34645609,17.24422065,1,          NOVALUE,          NOVALUE,          NOVALUE,1298,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,11.940537,28.28534371,29.11451896,19.55718318,19.03349355,22.69932097,18.1170367,17.24422065,18.24795911,18.50980392,18.37888151,18.46616312,20.95368887,24.05218585,17.59334707,21.34645609,17.20057984,1.1,          NOVALUE,          NOVALUE,          NOVALUE,1294,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,12.940537,28.28534371,29.15815976,19.60082399,19.03349355,22.65568017,18.0733959,17.20057984,18.2043183,18.50980392,18.37888151,18.42252232,20.95368887,24.05218585,17.59334707,21.39009689,17.11329824,1.2,          NOVALUE,          NOVALUE,          NOVALUE,1297,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,13.940537,28.24170291,29.15815976,19.51354238,19.03349355,22.69932097,18.0733959,17.20057984,18.2043183,18.50980392,18.42252232,18.42252232,20.95368887,24.09582666,17.59334707,21.39009689,17.20057984,1.3,          NOVALUE,          NOVALUE,          NOVALUE,1304,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,14.940537,28.28534371,29.15815976,19.55718318,19.03349355,22.69932097,18.1170367,17.24422065,18.24795911,18.50980392,18.42252232,18.46616312,20.99732967,24.13946746,17.59334707,21.4773785,17.24422065,1.4,          NOVALUE,          NOVALUE,          NOVALUE,1299,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,15.940537,28.32898451,29.20180056,19.60082399,19.03349355,22.69932097,18.1170367,17.28786145,18.24795911,18.50980392,18.46616312,18.46616312,20.99732967,24.09582666,17.59334707,21.5210193,17.24422065,1.5,          NOVALUE,          NOVALUE,          NOVALUE,1305,70,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,16.940537,28.32898451,29.15815976,19.55718318,18.98985275,22.69932097,18.0733959,17.33150225,18.24795911,18.37888151,18.37888151,18.42252232,20.95368887,24.09582666,17.54970626,21.56466011,17.15693904,1.6,          NOVALUE,          NOVALUE,          NOVALUE,1306,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,17.940537,28.32898451,29.20180056,19.60082399,19.03349355,22.61203937,18.0733959,17.33150225,18.2043183,18.33524071,18.37888151,18.46616312,20.95368887,24.13946746,17.59334707,21.56466011,17.24422065,1.7,          NOVALUE,          NOVALUE,          NOVALUE,1304,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,18.940537,28.37262531,29.20180056,19.60082399,19.03349355,22.65568017,18.1170367,17.37514305,18.24795911,18.29159991,18.42252232,18.46616312,20.99732967,24.18310826,17.63698787,21.65194171,17.15693904,1.8,          NOVALUE,          NOVALUE,          NOVALUE,1305,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,19.940537,28.37262531,29.20180056,19.60082399,19.03349355,22.74296178,18.1170367,17.46242466,18.24795911,18.24795911,18.37888151,18.42252232,20.95368887,24.22674907,17.59334707,21.5210193,17.33150225,1.9,          NOVALUE,          NOVALUE,          NOVALUE,1304,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,20.940537,28.32898451,29.20180056,19.60082399,19.03349355,22.96116579,18.1170367,17.46242466,18.2043183,18.24795911,18.42252232,18.46616312,20.99732967,24.27038987,17.59334707,21.39009689,18.1170367,2,          NOVALUE,          NOVALUE,          NOVALUE,1301,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,21.940537,28.28534371,29.20180056,19.60082399,19.03349355,23.04844739,18.1170367,17.46242466,18.24795911,18.37888151,18.42252232,18.46616312,21.04097047,24.22674907,17.59334707,21.30281529,18.46616312,2.1,          NOVALUE,          NOVALUE,          NOVALUE,1297,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,22.940537,28.24170291,29.15815976,19.60082399,19.03349355,23.22301061,18.1170367,17.50606546,18.24795911,18.50980392,18.42252232,18.46616312,21.08461128,24.18310826,17.59334707,21.21553368,18.46616312,2.2,          NOVALUE,          NOVALUE,          NOVALUE,1295,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,23.940537,28.28534371,29.11451896,19.60082399,19.03349355,23.35393301,18.1170367,17.50606546,18.24795911,18.59708553,18.46616312,18.46616312,21.17189288,24.18310826,17.59334707,21.17189288,18.72800793,2.3,          NOVALUE,          NOVALUE,          NOVALUE,1295,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,24.940537,28.32898451,29.07087816,19.64446479,19.03349355,23.48485542,18.1170367,17.54970626,18.24795911,18.64072633,18.46616312,18.50980392,21.21553368,24.18310826,17.59334707,21.17189288,18.90257115,2.4,          NOVALUE,          NOVALUE,          NOVALUE,1295,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,25.940537,28.37262531,29.07087816,19.60082399,19.03349355,23.44121462,18.1170367,17.54970626,18.24795911,18.59708553,18.46616312,18.59708553,21.21553368,24.18310826,17.59334707,21.17189288,19.03349355,2.5,          NOVALUE,          NOVALUE,          NOVALUE,1300,70,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,26.940537,28.45990692,29.07087816,19.60082399,19.03349355,23.48485542,18.1170367,17.63698787,18.24795911,18.72800793,18.50980392,18.68436713,21.30281529,24.18310826,17.59334707,21.17189288,19.64446479,2.6,          NOVALUE,          NOVALUE,          NOVALUE,1301,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,27.940537,28.50354772,29.11451896,19.64446479,19.03349355,23.48485542,18.1170367,17.68062867,18.24795911,18.94621195,18.55344472,18.72800793,21.30281529,24.13946746,17.63698787,21.17189288,20.08087282,2.7,          NOVALUE,          NOVALUE,          NOVALUE,1304,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,28.940537,28.59082933,29.15815976,19.68810559,19.07713436,23.52849622,18.1170367,17.72426947,18.24795911,18.94621195,18.55344472,18.72800793,21.30281529,24.05218585,17.63698787,21.12825208,19.68810559,2.8,          NOVALUE,          NOVALUE,          NOVALUE,1299,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,29.940537,28.67811093,29.15815976,19.68810559,19.07713436,23.65941863,18.1170367,17.72426947,18.24795911,18.81528954,18.59708553,18.77164874,21.39009689,24.00854505,17.63698787,21.17189288,19.33897917,2.9,          NOVALUE,          NOVALUE,          NOVALUE,1303,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,30.940537,28.67811093,29.20180056,19.68810559,19.03349355,23.83398184,18.1170367,17.76791028,18.29159991,18.81528954,18.59708553,18.81528954,21.39009689,23.96490425,17.59334707,21.21553368,19.38261997,3,          NOVALUE,          NOVALUE,          NOVALUE,1297,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,31.940537,28.80903334,29.24544137,19.68810559,19.03349355,23.96490425,18.1170367,17.81155108,18.24795911,18.81528954,18.64072633,18.81528954,21.39009689,23.96490425,17.63698787,21.25917449,19.38261997,3.1,          NOVALUE,          NOVALUE,          NOVALUE,1303,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,32.940537,28.85267414,29.28908217,19.68810559,19.03349355,24.00854505,18.1170367,17.94247349,18.29159991,18.90257115,18.68436713,18.90257115,21.4337377,23.96490425,17.68062867,21.30281529,19.51354238,3.2,          NOVALUE,          NOVALUE,          NOVALUE,1301,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,33.940537,28.93995575,29.33272297,19.7317464,19.07713436,23.92126345,18.1606775,18.02975509,18.29159991,18.94621195,18.68436713,18.94621195,21.4337377,23.96490425,17.68062867,21.39009689,19.20805676,3.3,          NOVALUE,          NOVALUE,          NOVALUE,1299,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,34.940537,28.93995575,29.37636378,19.68810559,19.07713436,23.96490425,18.1606775,18.1170367,18.29159991,19.07713436,18.68436713,18.98985275,21.4773785,23.92126345,17.68062867,21.39009689,18.94621195,3.4,          NOVALUE,          NOVALUE,          NOVALUE,1298,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,35.940537,29.02723735,29.42000458,19.7317464,19.07713436,23.96490425,18.1170367,18.24795911,18.29159991,19.16441596,18.68436713,18.94621195,21.5210193,23.87762264,17.68062867,21.4337377,18.94621195,3.5,          NOVALUE,          NOVALUE,          NOVALUE,1298,70,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,36.940537,29.07087816,29.50728618,19.7317464,19.07713436,23.96490425,18.1170367,18.33524071,18.29159991,19.29533837,18.77164874,19.03349355,21.5210193,23.87762264,17.72426947,21.60830091,18.94621195,3.6,          NOVALUE,          NOVALUE,          NOVALUE,1297,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,37.940537,29.15815976,29.55092699,19.7317464,19.07713436,24.09582666,18.1170367,18.46616312,18.24795911,19.38261997,18.72800793,19.07713436,21.5210193,23.83398184,17.68062867,21.56466011,19.20805676,3.7,          NOVALUE,          NOVALUE,          NOVALUE,1296,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,38.940537,29.20180056,29.55092699,19.7317464,19.07713436,24.27038987,18.1606775,18.55344472,18.33524071,19.38261997,18.77164874,19.07713436,21.56466011,23.83398184,17.72426947,21.5210193,19.20805676,3.8,          NOVALUE,          NOVALUE,          NOVALUE,1304,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,39.940537,29.28908217,29.63820859,19.819028,19.07713436,24.35767147,18.1606775,18.55344472,18.29159991,19.38261997,18.77164874,19.12077516,21.56466011,23.87762264,17.72426947,21.56466011,19.03349355,3.9,          NOVALUE,          NOVALUE,          NOVALUE,1299,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,40.940537,29.33272297,29.7254902,19.7753872,19.07713436,24.48859388,18.1606775,18.50980392,18.33524071,19.38261997,18.77164874,19.12077516,21.60830091,23.92126345,17.72426947,21.60830091,19.07713436,4,          NOVALUE,          NOVALUE,          NOVALUE,1302,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,41.940537,29.37636378,29.769131,19.7317464,19.07713436,24.40131228,18.1606775,18.59708553,18.33524071,19.46990158,18.81528954,19.12077516,21.65194171,23.87762264,17.72426947,21.65194171,19.25169757,4.1,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,42.940537,29.42000458,29.8564126,19.7753872,19.07713436,24.31403067,18.1606775,18.68436713,18.33524071,19.42626078,18.81528954,19.16441596,21.69558251,23.96490425,17.72426947,21.73922332,19.16441596,4.2,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,43.940537,29.50728618,29.90005341,19.819028,19.07713436,24.53223468,18.2043183,18.72800793,18.33524071,19.51354238,18.81528954,19.16441596,21.73922332,24.00854505,17.72426947,21.73922332,19.38261997,4.3,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,44.940537,29.55092699,29.90005341,19.7753872,19.07713436,24.53223468,18.1606775,18.72800793,18.33524071,19.46990158,18.81528954,19.20805676,21.73922332,24.05218585,17.72426947,21.73922332,19.12077516,4.4,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,45.940537,29.59456779,29.98733501,19.819028,19.07713436,24.61951629,18.1606775,18.72800793,18.33524071,19.46990158,18.81528954,19.20805676,21.78286412,24.05218585,17.76791028,21.73922332,18.85893034,4.5,          NOVALUE,          NOVALUE,          NOVALUE,1296,70,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,46.940537,29.7254902,30.07461662,19.819028,19.07713436,24.61951629,18.1606775,18.72800793,18.33524071,19.51354238,18.81528954,19.25169757,21.82650492,24.05218585,17.72426947,21.69558251,19.03349355,4.6,          NOVALUE,          NOVALUE,          NOVALUE,1297,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,47.940537,29.769131,30.11825742,19.8626688,19.12077516,24.61951629,18.1606775,18.77164874,18.33524071,19.55718318,18.81528954,19.25169757,21.82650492,24.13946746,17.72426947,21.69558251,19.25169757,4.7,          NOVALUE,          NOVALUE,          NOVALUE,1296,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,48.940537,29.8127718,30.20553902,19.8626688,19.07713436,24.66315709,18.1606775,18.81528954,18.33524071,19.51354238,18.81528954,19.29533837,21.87014572,24.13946746,17.72426947,21.73922332,19.46990158,4.8,          NOVALUE,          NOVALUE,          NOVALUE,1296,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,49.940537,29.8564126,30.24917983,19.8626688,19.16441596,24.61951629,18.24795911,18.90257115,18.33524071,19.60082399,18.85893034,19.33897917,21.87014572,24.13946746,17.76791028,21.69558251,19.64446479,4.9,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,50.940537,29.8564126,30.24917983,19.819028,19.07713436,24.48859388,18.1606775,18.85893034,18.33524071,19.819028,18.81528954,19.33897917,21.95742733,24.09582666,17.81155108,21.69558251,19.68810559,5,          NOVALUE,          NOVALUE,          NOVALUE,1301,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,51.940537,29.94369421,30.33646143,19.8626688,19.12077516,24.7504387,18.2043183,18.90257115,18.33524071,19.819028,18.81528954,19.33897917,21.95742733,24.09582666,17.72426947,21.69558251,19.55718318,5.1,          NOVALUE,          NOVALUE,          NOVALUE,1305,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,52.940537,29.94369421,30.42374304,19.8626688,19.07713436,24.96864271,18.2043183,18.90257115,18.33524071,19.94995041,18.85893034,19.38261997,22.00106813,24.18310826,17.81155108,21.73922332,19.90630961,5.2,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,53.940537,30.03097581,30.46738384,19.8626688,19.07713436,25.14320592,18.2043183,18.90257115,18.33524071,20.12451362,18.85893034,19.38261997,22.04470893,24.27038987,17.81155108,21.78286412,20.03723201,5.3,          NOVALUE,          NOVALUE,          NOVALUE,1304,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,54.940537,30.11825742,30.55466545,19.94995041,19.12077516,25.27412833,18.24795911,18.90257115,18.33524071,20.25543603,18.90257115,19.38261997,22.08834974,24.35767147,17.76791028,21.95742733,19.94995041,5.4,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,55.940537,30.16189822,30.64194705,19.94995041,19.16441596,25.44869154,18.24795911,18.90257115,18.33524071,20.34271763,18.90257115,19.38261997,22.13199054,24.40131228,17.81155108,22.00106813,19.99359121,5.5,          NOVALUE,          NOVALUE,          NOVALUE,1301,70,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,56.940537,30.20553902,30.68558785,19.94995041,19.12077516,25.53597314,18.24795911,18.98985275,18.37888151,20.38635843,18.90257115,19.38261997,22.13199054,24.40131228,17.81155108,21.95742733,20.08087282,5.6,          NOVALUE,          NOVALUE,          NOVALUE,1300,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,57.940537,30.20553902,30.68558785,19.90630961,19.12077516,25.57961395,18.2043183,18.90257115,18.33524071,20.34271763,18.90257115,19.42626078,22.17563134,24.44495308,17.81155108,21.91378653,19.819028,5.7,          NOVALUE,          NOVALUE,          NOVALUE,1296,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,58.940537,30.29282063,30.77286946,19.94995041,19.16441596,25.57961395,18.24795911,18.94621195,18.37888151,20.25543603,18.90257115,19.42626078,22.21927214,24.48859388,17.81155108,21.95742733,19.68810559,5.8,          NOVALUE,          NOVALUE,          NOVALUE,1293,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,59.940537,30.33646143,30.81651026,19.99359121,19.16441596,25.57961395,18.24795911,18.94621195,18.37888151,20.21179522,18.90257115,19.42626078,22.21927214,24.57587549,17.85519188,21.91378653,19.68810559,5.9,          NOVALUE,          NOVALUE,          NOVALUE,1295,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,60.940537,30.42374304,30.90379187,19.99359121,19.16441596,25.57961395,18.2043183,18.94621195,18.37888151,20.16815442,18.94621195,19.42626078,22.30655375,24.61951629,17.81155108,21.95742733,19.7317464,6,          NOVALUE,          NOVALUE,          NOVALUE,1292,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,61.940537,30.46738384,30.99107347,20.03723201,19.16441596,25.62325475,18.24795911,19.03349355,18.37888151,20.16815442,18.94621195,19.42626078,22.30655375,24.66315709,17.85519188,22.00106813,19.55718318,6.1,          NOVALUE,          NOVALUE,          NOVALUE,1299,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
,,62.940537,30.51102464,31.03471427,19.99359121,19.16441596,25.62325475,18.24795911,18.98985275,18.37888151,20.25543603,18.94621195,19.38261997,22.35019455,24.8377203,17.85519188,22.04470893,19.38261997,6.2,          NOVALUE,          NOVALUE,          NOVALUE,1300,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,63.940537,30.59830625,31.07835508,20.03723201,19.16441596,25.57961395,18.29159991,19.03349355,18.42252232,20.16815442,18.94621195,19.42626078,22.39383536,24.96864271,17.81155108,22.04470893,19.29533837,6.3,          NOVALUE,          NOVALUE,          NOVALUE,1302,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,64.940537,30.64194705,31.16563668,20.03723201,19.16441596,25.88509957,18.24795911,19.16441596,18.42252232,20.21179522,18.94621195,19.38261997,22.43747616,24.96864271,17.81155108,21.91378653,19.20805676,6.4,          NOVALUE,          NOVALUE,          NOVALUE,1305,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,65.940537,30.68558785,31.16563668,20.03723201,19.16441596,25.84145876,18.29159991,19.25169757,18.37888151,20.21179522,18.94621195,19.46990158,22.48111696,24.96864271,17.89883268,21.95742733,19.16441596,6.5,          NOVALUE,          NOVALUE,          NOVALUE,1300,70,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE,          NOVALUE
,,66.940537,30.72922866,31.29655909,20.08087282,19.16441596,25.66689555,18.29159991,19.29533837,18.42252232,20.16815442,18.94621195,19.42626078,22.48111696,24.96864271,17.81155108,21.87014572,19.25169757,6.6,          NOVALUE,          NOVALUE,          NOVALUE,1304,70,          NOVALUE,          NOVALUE,          NOVALUE,200,          NOVALUE,          NOVALUE
