Time_1Hz,17.T_Engine Room,18.T_Engine Room 2,19.T_Engine Room Surface,20.T_Fan Guard Around,21.T_NOx Sensor Down Under,1.T_Air,2.T_DP Sensor Surface Up,4.T_DP Sensor Surface Down,5.T_DP Sensor Surface In,6.T_DP Sensor Above,7.T_DP Sensor Under,8.T_NOx Sensor Up Above,9.T_NOx Sensor Up Surface,10.T_NOx Sensor Up Around,11.T_Reservoir Around Left,12.T_Reservoir Around Right,13.T_NOx Sensor Down Surface,14.T_NOx Sensor Down Around,15.T_DM Surface,16.T_DM Around
15.3613852,41.72671092,41.4212253,40.19928283,41.02845808,40.72297246,40.46112764,42.81773098,42.64316777,42.55588617,42.64316777,42.33768215,42.11947814,42.33768215,42.03219654,42.07583734,42.55588617,42.86137179,42.59952697,41.55214771,42.16311894
16.3613852,41.72671092,41.4212253,40.19928283,41.07209888,40.67933165,40.46112764,42.86137179,42.64316777,42.55588617,42.68680858,42.33768215,42.11947814,42.33768215,42.03219654,42.11947814,42.55588617,42.90501259,42.55588617,41.55214771,42.16311894
17.3613852,41.72671092,41.4648661,40.24292363,41.07209888,40.72297246,40.33020523,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.07583734,42.33768215,42.03219654,42.11947814,42.55588617,42.94865339,42.64316777,41.55214771,42.20675975
18.3613852,41.68307012,41.4648661,40.24292363,41.07209888,40.67933165,40.37384604,42.81773098,42.64316777,42.59952697,42.68680858,42.33768215,42.16311894,42.38132296,42.03219654,42.20675975,42.51224537,42.90501259,42.59952697,41.55214771,42.20675975
19.3613852,41.68307012,41.4212253,40.24292363,41.02845808,40.72297246,40.33020523,42.86137179,42.64316777,42.55588617,42.68680858,42.29404135,42.11947814,42.33768215,42.07583734,42.16311894,42.55588617,42.86137179,42.64316777,41.5085069,42.16311894
20.3613852,41.68307012,41.4212253,40.19928283,41.02845808,40.72297246,40.33020523,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.07583734,42.33768215,42.07583734,42.16311894,42.51224537,42.86137179,42.55588617,41.5085069,42.16311894
21.3613852,41.72671092,41.4212253,40.24292363,41.07209888,40.72297246,40.33020523,42.86137179,42.64316777,42.55588617,42.68680858,42.33768215,42.11947814,42.33768215,42.11947814,42.16311894,42.55588617,42.90501259,42.59952697,41.55214771,42.07583734
22.3613852,41.68307012,41.4212253,40.24292363,40.98481727,40.72297246,40.28656443,42.81773098,42.59952697,42.55588617,42.64316777,42.42496376,42.11947814,42.33768215,42.16311894,42.16311894,42.59952697,42.90501259,42.51224537,41.5085069,42.03219654
23.3613852,41.63942931,41.4212253,40.24292363,40.98481727,40.72297246,40.33020523,42.81773098,42.64316777,42.55588617,42.64316777,42.42496376,42.16311894,42.38132296,42.16311894,42.16311894,42.55588617,42.90501259,42.55588617,41.5085069,42.03219654
24.3613852,41.68307012,41.4648661,40.24292363,40.98481727,40.72297246,40.33020523,42.86137179,42.64316777,42.59952697,42.68680858,42.42496376,42.11947814,42.38132296,42.20675975,42.16311894,42.64316777,42.90501259,42.51224537,41.4648661,41.98855573
25.3613852,41.63942931,41.5085069,40.24292363,40.98481727,40.72297246,40.33020523,42.81773098,42.59952697,42.59952697,42.68680858,42.42496376,42.16311894,42.33768215,42.11947814,42.16311894,42.64316777,43.38506142,42.55588617,41.5085069,42.03219654
26.3613852,41.55214771,41.4212253,40.19928283,40.98481727,40.72297246,40.37384604,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.11947814,42.16311894,42.55588617,43.99603265,42.55588617,41.55214771,42.07583734
27.3613852,41.55214771,41.4648661,40.24292363,40.98481727,40.72297246,40.37384604,42.86137179,42.59952697,42.64316777,42.64316777,42.38132296,42.16311894,42.33768215,42.07583734,42.16311894,42.59952697,44.47608148,42.55588617,41.55214771,42.07583734
28.3613852,41.5085069,41.4212253,40.24292363,40.98481727,40.72297246,40.37384604,42.86137179,42.64316777,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.03219654,42.16311894,42.59952697,44.17059586,42.51224537,41.5085069,42.07583734
29.3613852,41.55214771,41.4212253,40.24292363,40.94117647,40.76661326,40.37384604,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.03219654,42.16311894,42.55588617,43.25413901,42.51224537,41.59578851,42.07583734
30.3613852,41.55214771,41.4648661,40.24292363,40.98481727,40.76661326,40.37384604,42.86137179,42.59952697,42.55588617,42.64316777,42.38132296,42.16311894,42.33768215,42.07583734,42.16311894,42.55588617,43.1232166,42.51224537,42.03219654,42.07583734
31.3613852,41.55214771,41.55214771,40.24292363,40.98481727,40.72297246,40.37384604,42.81773098,42.59952697,42.59952697,42.64316777,42.42496376,42.16311894,42.38132296,42.07583734,42.16311894,42.59952697,43.035935,42.55588617,43.1232166,42.16311894
32.3613852,41.63942931,41.4648661,40.28656443,40.98481727,40.76661326,40.41748684,42.81773098,42.59952697,42.59952697,42.64316777,42.38132296,42.11947814,42.33768215,41.98855573,42.07583734,42.55588617,42.90501259,42.55588617,43.1232166,42.16311894
33.3613852,41.63942931,41.5085069,40.28656443,40.98481727,40.81025406,40.41748684,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.07583734,42.07583734,42.64316777,42.81773098,42.55588617,42.29404135,42.16311894
34.3613852,41.63942931,41.5085069,40.28656443,40.94117647,40.81025406,40.37384604,42.81773098,42.59952697,42.55588617,42.64316777,42.33768215,42.11947814,42.38132296,42.07583734,42.07583734,42.64316777,42.81773098,42.59952697,41.85763333,42.11947814
35.3613852,41.68307012,41.5085069,40.33020523,40.98481727,40.85389487,40.37384604,42.81773098,42.64316777,42.64316777,42.68680858,42.33768215,42.16311894,42.29404135,42.07583734,42.07583734,42.64316777,42.81773098,42.64316777,41.81399252,42.07583734
36.3613852,41.68307012,41.4648661,40.24292363,40.94117647,40.85389487,40.33020523,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.07583734,42.16311894,42.64316777,42.73044938,42.59952697,41.72671092,42.16311894
37.3613852,41.59578851,41.4648661,40.24292363,40.98481727,40.85389487,40.33020523,42.81773098,42.59952697,42.55588617,42.64316777,42.29404135,42.16311894,42.29404135,42.11947814,42.20675975,42.64316777,42.77409018,42.64316777,41.59578851,42.20675975
38.3613852,41.59578851,41.4648661,40.24292363,40.98481727,40.85389487,40.33020523,42.81773098,42.59952697,42.55588617,42.64316777,42.29404135,42.16311894,42.29404135,42.11947814,42.20675975,42.68680858,42.73044938,42.59952697,41.55214771,42.20675975
39.3613852,41.59578851,41.4212253,40.24292363,40.98481727,40.85389487,40.33020523,42.81773098,42.59952697,42.55588617,42.68680858,42.29404135,42.16311894,42.29404135,42.07583734,42.20675975,42.64316777,42.77409018,42.59952697,41.4648661,42.25040055
40.3613852,41.59578851,41.4212253,40.24292363,40.98481727,40.81025406,40.24292363,42.81773098,42.59952697,42.59952697,42.68680858,42.33768215,42.16311894,42.33768215,42.11947814,42.29404135,42.68680858,42.77409018,42.64316777,41.4648661,42.29404135
41.3613852,41.59578851,41.4212253,40.24292363,40.98481727,40.81025406,40.33020523,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.16311894,42.29404135,42.68680858,42.77409018,42.64316777,41.4648661,42.33768215
42.3613852,41.59578851,41.4212253,40.28656443,40.98481727,40.85389487,40.33020523,42.81773098,42.64316777,42.59952697,42.68680858,42.33768215,42.11947814,42.29404135,42.07583734,42.25040055,42.68680858,42.77409018,42.68680858,41.4648661,42.29404135
43.3613852,41.59578851,41.5085069,40.24292363,40.98481727,40.81025406,40.37384604,42.81773098,42.59952697,42.59952697,42.68680858,42.33768215,42.11947814,42.29404135,42.07583734,42.20675975,42.64316777,42.73044938,42.64316777,41.4648661,42.29404135
44.3613852,41.68307012,41.55214771,40.28656443,40.98481727,40.85389487,40.37384604,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.07583734,42.33768215,42.07583734,42.20675975,42.68680858,42.77409018,42.68680858,41.4212253,42.33768215
45.3613852,41.63942931,41.5085069,40.24292363,40.94117647,40.81025406,40.41748684,42.81773098,42.64316777,42.55588617,42.68680858,42.38132296,42.16311894,42.29404135,42.07583734,42.20675975,42.68680858,42.77409018,42.68680858,41.4212253,42.33768215
46.3613852,41.68307012,41.5085069,40.24292363,40.94117647,40.81025406,40.41748684,42.81773098,42.64316777,42.55588617,42.68680858,42.38132296,42.11947814,42.33768215,42.11947814,42.16311894,42.68680858,42.64316777,42.64316777,41.4212253,42.29404135
47.3613852,41.63942931,41.55214771,40.24292363,40.94117647,40.76661326,40.37384604,42.81773098,42.59952697,42.55588617,42.64316777,42.33768215,42.11947814,42.29404135,42.11947814,42.16311894,42.64316777,42.68680858,42.64316777,41.4212253,42.29404135
48.3613852,41.63942931,41.5085069,40.24292363,40.94117647,40.81025406,40.41748684,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.07583734,42.16311894,42.64316777,42.73044938,42.64316777,41.4212253,42.33768215
49.3613852,41.63942931,41.55214771,40.24292363,40.94117647,40.81025406,40.54840925,42.81773098,42.59952697,42.55588617,42.68680858,42.29404135,42.07583734,42.29404135,42.07583734,42.16311894,42.68680858,42.73044938,42.68680858,41.4648661,42.33768215
50.3613852,41.63942931,41.55214771,40.28656443,40.94117647,40.81025406,40.59205005,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.11947814,42.33768215,42.07583734,42.16311894,42.68680858,42.51224537,42.68680858,41.4212253,42.33768215
51.3613852,41.68307012,41.55214771,40.24292363,40.94117647,40.81025406,40.59205005,42.81773098,42.59952697,42.55588617,42.64316777,42.33768215,42.16311894,42.29404135,42.07583734,42.16311894,42.68680858,42.42496376,42.68680858,41.4212253,42.29404135
52.3613852,41.68307012,41.55214771,40.24292363,40.94117647,40.81025406,40.59205005,42.81773098,42.64316777,42.55588617,42.64316777,42.33768215,42.11947814,42.33768215,42.07583734,42.16311894,42.68680858,42.42496376,42.68680858,41.4212253,42.29404135
53.3613852,41.68307012,41.55214771,40.28656443,40.94117647,40.81025406,40.63569085,42.81773098,42.59952697,42.55588617,42.64316777,42.33768215,42.16311894,42.33768215,42.07583734,42.20675975,42.73044938,42.42496376,42.68680858,41.4212253,42.33768215
54.3613852,41.68307012,41.59578851,40.28656443,40.98481727,40.85389487,40.63569085,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.11947814,42.16311894,42.68680858,42.25040055,42.73044938,41.4648661,42.33768215
55.3613852,41.63942931,41.59578851,40.24292363,40.94117647,40.81025406,40.67933165,42.81773098,42.64316777,42.55588617,42.68680858,42.42496376,42.20675975,42.33768215,42.16311894,42.16311894,42.68680858,42.11947814,42.68680858,41.4648661,42.29404135
56.3613852,41.68307012,41.59578851,40.28656443,40.98481727,40.81025406,40.67933165,42.77409018,42.64316777,42.55588617,42.68680858,42.38132296,42.25040055,42.33768215,42.16311894,42.11947814,42.77409018,42.20675975,42.68680858,41.4212253,42.29404135
57.3613852,41.68307012,41.55214771,40.24292363,40.98481727,40.81025406,40.63569085,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.20675975,42.33768215,42.11947814,42.07583734,42.68680858,42.25040055,42.64316777,41.4212253,42.29404135
58.3613852,41.68307012,41.55214771,40.33020523,40.94117647,40.85389487,40.59205005,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.20675975,42.33768215,42.11947814,42.07583734,42.68680858,42.33768215,42.64316777,41.4648661,42.29404135
59.3613852,41.63942931,41.4648661,40.24292363,40.94117647,40.81025406,40.67933165,42.81773098,42.64316777,42.59952697,42.68680858,42.33768215,42.20675975,42.33768215,42.11947814,42.07583734,42.68680858,42.33768215,42.68680858,41.4648661,42.25040055
60.3613852,41.63942931,41.4648661,40.24292363,40.94117647,40.81025406,40.67933165,42.81773098,42.64316777,42.51224537,42.64316777,42.29404135,42.16311894,42.33768215,42.11947814,42.11947814,42.68680858,42.33768215,42.64316777,41.4212253,42.16311894
61.3613852,41.63942931,41.5085069,40.28656443,40.98481727,40.81025406,40.63569085,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.20675975,42.33768215,42.16311894,42.20675975,42.68680858,42.55588617,42.64316777,41.4212253,42.11947814
62.3613852,41.68307012,41.4648661,40.28656443,40.94117647,40.85389487,40.63569085,42.81773098,42.59952697,42.55588617,42.68680858,42.33768215,42.20675975,42.33768215,42.16311894,42.25040055,42.64316777,42.68680858,42.64316777,41.4212253,42.11947814
63.3613852,41.68307012,41.5085069,40.28656443,40.98481727,40.81025406,40.59205005,42.81773098,42.64316777,42.59952697,42.68680858,42.33768215,42.20675975,42.33768215,42.16311894,42.25040055,42.64316777,42.68680858,42.68680858,41.4212253,42.07583734
64.3613852,41.68307012,41.4648661,40.28656443,40.94117647,40.85389487,40.59205005,42.77409018,42.64316777,42.55588617,42.68680858,42.33768215,42.20675975,42.33768215,42.16311894,42.29404135,42.64316777,42.77409018,42.73044938,41.4212253,42.16311894
65.3613852,41.68307012,41.5085069,40.28656443,40.94117647,40.81025406,40.59205005,42.81773098,42.64316777,42.55588617,42.68680858,42.33768215,42.16311894,42.33768215,42.16311894,42.25040055,42.68680858,42.73044938,42.68680858,41.4212253,42.16311894
66.3613852,41.68307012,41.5085069,40.24292363,40.94117647,40.81025406,40.59205005,42.77409018,42.64316777,42.55588617,42.64316777,42.29404135,42.07583734,42.29404135,42.16311894,42.29404135,42.73044938,42.73044938,42.73044938,41.4212253,42.20675975
67.3613852,41.68307012,41.55214771,40.24292363,40.94117647,40.81025406,40.59205005,42.81773098,42.64316777,42.59952697,42.68680858,42.33768215,42.11947814,42.33768215,42.20675975,42.29404135,42.73044938,42.77409018,42.73044938,41.4212253,42.20675975
68.3613852,41.63942931,41.5085069,40.24292363,40.89753567,40.85389487,40.67933165,42.81773098,42.64316777,42.55588617,42.68680858,42.38132296,42.11947814,42.29404135,42.29404135,42.29404135,42.68680858,42.77409018,42.73044938,41.4648661,42.20675975
69.3613852,41.63942931,41.55214771,40.24292363,40.94117647,40.81025406,40.67933165,42.81773098,42.59952697,42.55588617,42.68680858,42.29404135,42.11947814,42.29404135,42.29404135,42.25040055,42.68680858,42.73044938,42.73044938,41.4212253,42.25040055
70.3613852,41.68307012,41.55214771,40.24292363,40.89753567,40.81025406,40.72297246,42.81773098,42.55588617,42.55588617,42.68680858,42.42496376,42.20675975,42.33768215,42.33768215,42.25040055,42.77409018,42.73044938,42.68680858,41.3775845,42.29404135
71.3613852,41.63942931,41.59578851,40.24292363,40.94117647,40.81025406,40.72297246,42.81773098,42.59952697,42.55588617,42.68680858,42.42496376,42.20675975,42.29404135,42.33768215,42.16311894,42.77409018,42.68680858,42.73044938,41.3775845,42.29404135
72.3613852,41.59578851,41.59578851,40.24292363,40.89753567,40.81025406,40.72297246,42.81773098,42.59952697,42.55588617,42.68680858,42.42496376,42.20675975,42.33768215,42.33768215,42.16311894,42.77409018,42.73044938,42.73044938,41.4212253,42.29404135
73.3613852,41.59578851,41.55214771,40.28656443,40.94117647,40.85389487,40.67933165,42.77409018,42.59952697,42.59952697,42.68680858,42.51224537,42.29404135,42.33768215,42.33768215,42.16311894,42.68680858,42.77409018,42.73044938,41.4212253,42.29404135
74.3613852,41.63942931,41.55214771,40.24292363,40.94117647,40.81025406,40.59205005,42.81773098,42.59952697,42.55588617,42.68680858,42.55588617,42.29404135,42.29404135,42.33768215,42.11947814,42.68680858,42.73044938,42.68680858,41.3775845,42.29404135
75.3613852,41.63942931,41.5085069,40.24292363,40.89753567,40.81025406,40.59205005,42.77409018,42.59952697,42.55588617,42.68680858,42.51224537,42.29404135,42.33768215,42.33768215,42.16311894,42.73044938,42.68680858,42.68680858,41.4212253,42.33768215
76.3613852,41.68307012,41.55214771,40.24292363,40.94117647,40.81025406,40.59205005,42.81773098,42.64316777,42.55588617,42.68680858,42.51224537,42.25040055,42.29404135,42.33768215,42.20675975,42.77409018,42.68680858,42.68680858,41.4648661,42.33768215
77.3613852,41.68307012,41.55214771,40.28656443,40.98481727,40.85389487,40.54840925,42.81773098,42.59952697,42.55588617,42.68680858,42.46860456,42.20675975,42.33768215,42.33768215,42.25040055,42.77409018,42.73044938,42.68680858,41.4648661,42.33768215
78.3613852,41.72671092,41.55214771,40.24292363,40.94117647,40.85389487,40.54840925,42.81773098,42.59952697,42.59952697,42.68680858,42.51224537,42.29404135,42.29404135,42.29404135,42.25040055,42.73044938,42.68680858,42.64316777,41.4212253,42.29404135
79.3613852,41.72671092,41.5085069,40.24292363,40.94117647,40.85389487,40.54840925,42.81773098,42.59952697,42.59952697,42.68680858,42.46860456,42.29404135,42.33768215,42.29404135,42.33768215,42.77409018,42.77409018,42.64316777,41.4648661,42.33768215
80.3613852,41.68307012,41.4648661,40.24292363,40.94117647,40.85389487,40.54840925,42.77409018,42.59952697,42.55588617,42.64316777,42.42496376,42.20675975,42.33768215,42.29404135,42.33768215,42.68680858,42.77409018,42.64316777,41.4648661,42.33768215
81.3613852,41.68307012,41.5085069,40.24292363,40.94117647,40.85389487,40.59205005,42.81773098,42.64316777,42.59952697,42.68680858,42.51224537,42.25040055,42.33768215,42.29404135,42.42496376,42.73044938,42.77409018,42.64316777,41.4648661,42.33768215
82.3613852,41.72671092,41.5085069,40.24292363,40.94117647,40.85389487,40.67933165,42.77409018,42.64316777,42.55588617,42.68680858,42.46860456,42.29404135,42.33768215,42.33768215,42.51224537,42.68680858,42.77409018,42.64316777,41.4648661,42.33768215
83.3613852,41.81399252,41.4648661,40.24292363,40.94117647,40.85389487,40.63569085,42.77409018,42.64316777,42.55588617,42.64316777,42.46860456,42.25040055,42.33768215,42.29404135,42.46860456,42.64316777,42.77409018,42.64316777,41.4648661,42.38132296
84.3613852,41.81399252,41.4648661,40.28656443,40.98481727,40.85389487,40.63569085,42.81773098,42.64316777,42.55588617,42.68680858,42.46860456,42.29404135,42.33768215,42.33768215,42.51224537,42.68680858,42.77409018,42.64316777,41.4648661,42.42496376
85.3613852,41.81399252,41.4648661,40.24292363,40.94117647,40.81025406,40.63569085,42.81773098,42.59952697,42.55588617,42.68680858,42.42496376,42.29404135,42.33768215,42.33768215,42.46860456,42.68680858,42.77409018,42.64316777,41.5085069,42.42496376
86.3613852,41.77035172,41.4212253,40.24292363,40.94117647,40.85389487,40.63569085,42.81773098,42.59952697,42.55588617,42.64316777,42.42496376,42.20675975,42.29404135,42.29404135,42.51224537,42.68680858,42.77409018,42.64316777,41.4648661,42.46860456
87.3613852,41.85763333,41.4648661,40.28656443,40.94117647,40.85389487,40.63569085,42.81773098,42.59952697,42.59952697,42.68680858,42.42496376,42.20675975,42.33768215,42.25040055,42.51224537,42.68680858,42.77409018,42.64316777,41.55214771,42.46860456
88.3613852,41.81399252,41.4212253,40.24292363,40.94117647,40.85389487,40.67933165,42.81773098,42.64316777,42.59952697,42.68680858,42.38132296,42.20675975,42.38132296,42.29404135,42.46860456,42.77409018,42.81773098,42.64316777,41.55214771,42.51224537
89.3613852,41.85763333,41.4212253,40.24292363,40.94117647,40.85389487,40.67933165,42.81773098,42.59952697,42.59952697,42.68680858,42.38132296,42.20675975,42.33768215,42.25040055,42.42496376,42.68680858,42.77409018,42.64316777,41.55214771,42.46860456
90.3613852,41.90127413,41.4648661,40.28656443,40.94117647,40.85389487,40.59205005,42.77409018,42.59952697,42.55588617,42.64316777,42.42496376,42.20675975,42.33768215,42.20675975,42.42496376,42.77409018,42.77409018,42.68680858,41.68307012,42.42496376
91.3613852,41.90127413,41.4648661,40.28656443,40.94117647,40.85389487,40.63569085,42.81773098,42.59952697,42.55588617,42.64316777,42.38132296,42.20675975,42.29404135,42.11947814,42.42496376,42.68680858,42.77409018,42.68680858,41.72671092,42.38132296
92.3613852,41.90127413,41.5085069,40.28656443,40.94117647,40.85389487,40.63569085,42.77409018,42.59952697,42.59952697,42.68680858,42.42496376,42.25040055,42.42496376,42.16311894,42.46860456,42.68680858,42.77409018,42.68680858,41.72671092,42.42496376
93.3613852,41.90127413,41.55214771,40.28656443,40.94117647,40.85389487,40.72297246,42.81773098,42.59952697,42.55588617,42.68680858,42.46860456,42.25040055,42.33768215,42.11947814,42.46860456,42.68680858,42.81773098,42.64316777,41.72671092,42.38132296
94.3613852,41.85763333,41.59578851,40.37384604,40.94117647,40.85389487,40.72297246,42.77409018,42.55588617,42.55588617,42.64316777,42.42496376,42.20675975,42.42496376,42.16311894,42.51224537,42.68680858,42.81773098,42.64316777,42.03219654,42.38132296
95.3613852,41.85763333,41.59578851,40.33020523,40.94117647,40.85389487,40.81025406,42.77409018,42.59952697,42.59952697,42.68680858,42.51224537,42.20675975,42.42496376,42.16311894,42.46860456,42.68680858,42.86137179,42.64316777,42.51224537,42.42496376
96.3613852,41.85763333,41.63942931,40.33020523,40.94117647,40.85389487,40.85389487,42.81773098,42.59952697,42.55588617,42.68680858,42.51224537,42.20675975,42.38132296,42.20675975,42.42496376,42.64316777,42.94865339,42.64316777,43.1232166,42.33768215
97.3613852,41.85763333,41.59578851,40.33020523,40.98481727,40.85389487,40.98481727,42.81773098,42.59952697,42.59952697,42.68680858,42.55588617,42.25040055,42.38132296,42.20675975,42.33768215,42.68680858,42.99229419,42.64316777,42.90501259,42.33768215
98.3613852,41.90127413,41.63942931,40.33020523,40.98481727,40.81025406,40.98481727,42.81773098,42.59952697,42.59952697,42.68680858,42.51224537,42.20675975,42.38132296,42.16311894,42.33768215,42.64316777,43.035935,42.64316777,42.07583734,42.33768215
99.3613852,41.85763333,41.68307012,40.28656443,40.98481727,40.81025406,40.94117647,42.81773098,42.64316777,42.59952697,42.68680858,42.55588617,42.16311894,42.42496376,42.16311894,42.29404135,42.68680858,43.25413901,42.68680858,41.85763333,42.33768215
100.3613852,41.85763333,41.68307012,40.33020523,40.98481727,40.81025406,40.89753567,42.81773098,42.64316777,42.55588617,42.68680858,42.51224537,42.16311894,42.38132296,42.16311894,42.29404135,42.68680858,43.55962463,42.68680858,41.59578851,42.33768215
101.3613852,41.90127413,41.68307012,40.33020523,40.98481727,40.81025406,40.85389487,42.77409018,42.64316777,42.59952697,42.68680858,42.51224537,42.16311894,42.38132296,42.16311894,42.29404135,42.68680858,44.21423667,42.64316777,41.55214771,42.33768215
102.3613852,41.85763333,41.68307012,40.28656443,40.98481727,40.81025406,40.94117647,42.81773098,42.59952697,42.55588617,42.68680858,42.46860456,42.16311894,42.42496376,42.20675975,42.25040055,42.64316777,44.51972229,42.68680858,41.55214771,42.33768215
103.3613852,41.81399252,41.63942931,40.33020523,41.02845808,40.81025406,40.94117647,42.81773098,42.64316777,42.59952697,42.64316777,42.55588617,42.20675975,42.33768215,42.29404135,42.25040055,42.59952697,44.7815671,42.64316777,41.55214771,42.33768215
104.3613852,41.85763333,41.68307012,40.28656443,41.02845808,40.76661326,40.98481727,42.81773098,42.64316777,42.64316777,42.68680858,42.51224537,42.25040055,42.38132296,42.25040055,42.29404135,42.64316777,44.60700389,42.64316777,41.55214771,42.33768215
105.3613852,41.85763333,41.63942931,40.24292363,40.98481727,40.72297246,40.94117647,42.81773098,42.64316777,42.59952697,42.68680858,42.51224537,42.25040055,42.42496376,42.25040055,42.38132296,42.64316777,44.38879988,42.64316777,41.59578851,42.33768215
